User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;1;0,5;0,5;0,707106781;0,914285714;0,666666667;1;1,414213562;0,657142857;0,5;0,5;0,707106781;0,914285714;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;2;0,5;0,5;0,707106781;0,914285714;0,5;0,5;0,707106781;0,914285714;0,5;0,5;0,707106781;0,914285714;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;3;0,333333333;0,5;0,912870929;0,857142857;0,333333333;0,5;0,912870929;0,857142857;0,666666667;0,833333333;1,08012345;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;4;0,666666667;1;1,290994449;0,714285714;0,666666667;1;1,290994449;0,714285714;0,666666667;1;1,290994449;0,714285714;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;5;1;1,333333333;1,414213562;0,657142857;1;1,5;1,58113883;0,571428571;1;1,333333333;1,414213562;0,657142857;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;6;1;1;1;0,828571429;0,833333333;1;1,154700538;0,771428571;1;1;1;0,828571429;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;7;0,666666667;1,166666667;1,58113883;0,571428571;0,666666667;1;1,290994449;0,714285714;0,666666667;0,833333333;1,08012345;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;8;0,666666667;0,666666667;0,816496581;0,885714286;0,333333333;0,333333333;0,577350269;0,942857143;0,666666667;0,666666667;0,816496581;0,885714286;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SIMPLE_ONLINE;1;4789;9;0,666666667;0,666666667;0,816496581;0,885714286;0,666666667;0,666666667;0,816496581;0,885714286;1;1;1;0,828571429;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-5,76E+17;0,571428571;0,571428571;0,755928946;0,928571429;1;1,571428571;1,732050808;0,625;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-7,91E+17;0,666666667;0,666666667;0,816496581;0,885714286;1;2,166666667;2,34520788;0,057142857;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-7,91E+17;0,333333333;0,5;0,912870929;0,857142857;1;2,333333333;2,449489743;-0,028571429;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-7,91E+17;0,5;1,166666667;1,683250823;0,514285714;1;2,166666667;2,34520788;0,057142857;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-7,91E+17;0,333333333;0,5;0,912870929;0,857142857;1;1,333333333;1,414213562;0,657142857;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-7,91E+17;0,333333333;0,333333333;0,577350269;0,942857143;1;1,333333333;1,414213562;0,657142857;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-7,91E+17;0,666666667;0,666666667;0,816496581;0,885714286;1;1,833333333;2,041241452;0,285714286;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-7,91E+17;0,333333333;0,333333333;0,577350269;0,942857143;1;2;2,081665999;0,257142857;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;ONEVSALL_BATCH;1;4789;9;1;2,166666667;2,34520788;0,057142857;0,833333333;1,166666667;1,354006401;0,685714286;1;2,166666667;2,34520788;0,057142857;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-5,76E+17;1;2,15E+09;2,15E+09;-5,76E+17;1;2,142857143;2,299068134;0,339285714;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-7,91E+17;1;2,333333333;2,516611478;-0,085714286;1;2,5;2,549509757;-0,114285714;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-7,91E+17;1;1,833333333;2,041241452;0,285714286;1;2,5;2,549509757;-0,114285714;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-7,91E+17;1;1,833333333;2,041241452;0,285714286;0,833333333;1,833333333;2,121320344;0,228571429;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-7,91E+17;1;2;2,160246899;0,2;0,833333333;1,666666667;2;0,314285714;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-7,91E+17;1;2;2,081665999;0,257142857;1;1,666666667;1,825741858;0,428571429;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-7,91E+17;1;2,666666667;2,828427125;-0,371428571;0,833333333;2;2,309401077;0,085714286;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-7,91E+17;1;2,166666667;2,273030283;0,114285714;1;2;2,160246899;0,2;;;;;;
http://soa4all,isoco,net/luf/users/movies916;61;SOFTMARGIN_BATCH;1;4789;9;1;2,333333333;2,449489743;-0,028571429;1;2,5;2,549509757;-0,114285714;1;2,333333333;2,449489743;-0,028571429;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;0;0,8;1;1,183215957;0,65;0,8;1;1,183215957;0,65;0,8;1;1,183215957;0,65;1,005;1,250254426;0,97;1,25892619;1,005;1,250254426
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;1;0,6;0,8;1,095445115;0,7;0,8;1,2;1,414213562;0,5;0,6;0,8;1,095445115;0,7;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;2;0,5;0,5;0,707106781;0,8;0,5;0,5;0,707106781;0,8;0,5;0,5;0,707106781;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;3;1;1,5;1,58113883;0;1;1,5;1,58113883;0;1;1,5;1,58113883;0;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;4;0,5;0,5;0,707106781;0,8;0,5;0,5;0,707106781;0,8;0,5;0,5;0,707106781;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;5;0,5;1,25;1,802775638;-0,3;0,5;1,25;1,802775638;-0,3;0,5;1,25;1,802775638;-0,3;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;6;0,75;1,5;1,870828693;-0,4;0,75;1,5;1,870828693;-0,4;0,75;1,5;1,870828693;-0,4;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;7;0,25;0,25;0,5;0,9;0,25;0,25;0,5;0,9;0,25;0,25;0,5;0,9;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;8;1;1,25;1,322875656;0,3;1;1,25;1,322875656;0,3;1;1,25;1,322875656;0,3;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SIMPLE_ONLINE;1;4789;9;1;1,5;1,732050808;-0,2;0,25;0,75;1,5;0,1;1;1,5;1,732050808;-0,2;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;0;0,8;2,2;2,645751311;-0,75;0,8;1,6;2,097617696;-0,1;0,8;2;2,449489743;-0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;1;0,8;1,8;2,049390153;-0,05;0,4;0,4;0,632455532;0,9;0,8;1,8;2,049390153;-0,05;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-1,84E+18;0,75;1,25;1,5;0,1;1;2;2,121320344;-0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;3;0,75;1,25;1,5;0,1;1;2;2,121320344;-0,8;0,75;1,5;1,870828693;-0,4;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-1,84E+18;1;2;2,121320344;-0,8;1;2;2,121320344;-0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;5;0,75;1,25;1,658312395;-0,1;1;1,5;1,58113883;0;0,75;1,25;1,658312395;-0,1;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-1,84E+18;0,75;1,25;1,5;0,1;1;1;1;0,6;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-1,84E+18;1;2,25;2,291287847;-1,1;1;2;2;-0,6;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-1,84E+18;0,5;0,75;1,118033989;0,5;1;2,25;2,598076211;-1,7;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;ONEVSALL_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-1,84E+18;1;1,75;1,802775638;-0,3;0,75;1,5;1,732050808;-0,2;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;0;1;2,8;3,033150178;-1,3;0,8;2,4;2,898275349;-1,1;1;2,8;3,033150178;-1,3;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;1;1;3;3,065941943;-1,35;0,8;2;2,449489743;-0,5;1;3;3,065941943;-1,35;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-1,84E+18;1;1,75;1,802775638;-0,3;1;2;2,121320344;-0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;3;1;2,5;2,738612788;-2;0,75;2;2,34520788;-1,2;1;2;2,34520788;-1,2;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-1,84E+18;1;1,5;1,732050808;-0,2;1;2;2,34520788;-1,2;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;5;1;3,25;3,278719262;-3,3;1;2,75;2,872281323;-2,3;1;3,25;3,278719262;-3,3;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-1,84E+18;0,75;1;1,224744871;0,4;1;3;3,082207001;-2,8;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-1,84E+18;1;1;1;0,6;1;2,5;2,549509757;-1,6;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-1,84E+18;1;3;3,240370349;-3,2;0,5;1,25;1,802775638;-0,3;;;;;;
http://soa4all,isoco,net/luf/users/movies244;42;SOFTMARGIN_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-1,84E+18;1;1,75;1,802775638;-0,3;1;2,75;2,783882181;-2,1;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;0;0,75;1,25;1,658312395;-0,1;0,75;1,25;1,658312395;-0,1;0,75;1,25;1,658312395;-0,1;0,658333333;0,863316671;0,658333333;0,863316671;0,775;0,979074467
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;1;0,25;0,25;0,5;0,9;0,25;0,25;0,5;0,9;1;1;1;0,6;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;2;0,75;0,75;0,866025404;0,7;0,75;0,75;0,866025404;0,7;0,5;0,5;0,707106781;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;3;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;4;0,666666667;1;1,290994449;-0,25;0,666666667;1;1,290994449;-0,25;0,666666667;1;1,290994449;-0,25;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;5;0,666666667;1;1,290994449;-0,25;0,666666667;1;1,290994449;-0,25;0,666666667;1;1,290994449;-0,25;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;6;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;7;0;0;0;1;0;0;0;1;0,666666667;0,666666667;0,816496581;0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;8;0,333333333;0,333333333;0,577350269;0,75;0,333333333;0,333333333;0,577350269;0,75;0,333333333;0,333333333;0,577350269;0,75;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SIMPLE_ONLINE;1;4789;9;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-1,84E+18;1;2,15E+09;2,15E+09;-1,84E+18;1;2,15E+09;2,15E+09;-1,84E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;1;1;1,75;1,936491673;-0,5;0,25;0,5;1;0,6;1;1,75;1,936491673;-0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;2;1;2,25;2,397915762;-1,3;1;1,75;1,936491673;-0,5;1;2,25;2,397915762;-1,3;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;3;0,666666667;1;1,290994449;-0,25;0,333333333;0,333333333;0,577350269;0,75;0,666666667;1;1,290994449;-0,25;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;4;0,666666667;1,333333333;1,632993162;-1;0,666666667;1;1,290994449;-0,25;0,666666667;1,333333333;1,632993162;-1;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;5;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;6;1;1,666666667;1,914854216;-1,75;0,666666667;1;1,290994449;-0,25;1;1,666666667;1,914854216;-1,75;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;7;1;1,666666667;1,732050808;-1,25;0,333333333;0,666666667;1,154700538;0;1;2;2;-2;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;8;1;1,666666667;1,732050808;-1,25;0,333333333;0,333333333;0,577350269;0,75;1;1,666666667;1,732050808;-1,25;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;ONEVSALL_BATCH;1;4789;9;1;1,666666667;1,732050808;-1,25;0,333333333;0,333333333;0,577350269;0,75;1;1,666666667;1,732050808;-1,25;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-1,84E+18;1;2,15E+09;2,15E+09;-1,84E+18;1;2,15E+09;2,15E+09;-1,84E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;1;1;2,25;2,291287847;-1,1;1;2;2,121320344;-0,8;1;2,25;2,291287847;-1,1;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;2;1;2,5;2,915475947;-2,4;1;2,25;2,397915762;-1,3;1;2,75;3,041381265;-2,7;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;3;1;2;2;-2;1;1,333333333;1,414213562;-0,5;1;2;2;-2;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;4;0,666666667;1,333333333;1,825741858;-1,5;0,666666667;1,333333333;1,825741858;-1,5;0,666666667;1,333333333;1,825741858;-1,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;5;0,666666667;1;1,290994449;-0,25;1;2;2,160246899;-2,5;0,666666667;1;1,290994449;-0,25;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;6;1;2,333333333;2,380476143;-3,25;1;2;2,160246899;-2,5;1;2,333333333;2,380476143;-3,25;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;7;1;3;3;-5,75;1;2;2;-2;1;3;3;-5,75;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;8;1;1,333333333;1,414213562;-0,5;1;2;2;-2;1;1,333333333;1,414213562;-0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies56;33;SOFTMARGIN_BATCH;1;4789;9;1;2;2;-2;1;1,666666667;1,732050808;-1,25;1;2;2;-2;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;0;0,333333333;0,666666667;1,154700538;0;1;2,666666667;2,828427125;-5;1;1,666666667;1,914854216;-1,75;1,15;1,327116153;1,416666667;1,511682233;0,75;0,864225742
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;1;0,666666667;0,666666667;0,816496581;0,5;1;1,333333333;1,414213562;-0,5;0,333333333;0,333333333;0,577350269;0,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;2;0,666666667;1,333333333;1,632993162;-1;1;2,333333333;2,516611478;-3,75;0,333333333;0,333333333;0,577350269;0,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;3;1;1;1;0,25;1;1;1;0,25;0;0;0;1;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;4;1;1;1;0,25;0;0;0;1;0,333333333;0,333333333;0,577350269;0,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;5;0,666666667;0,666666667;0,816496581;0,5;0,666666667;0,666666667;0,816496581;0,5;1;1,333333333;1,414213562;-0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;6;0,333333333;0,666666667;1,154700538;0;1;2;2;-2;1;1;1;0,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;7;1;1,666666667;1,732050808;-1,25;0,333333333;0,333333333;0,577350269;0,75;0;0;0;1;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;8;1;1,333333333;1,414213562;-0,5;1;1,333333333;1,414213562;-0,5;1;1;1;0,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SIMPLE_ONLINE;1;4789;9;1;2,5;2,549509757;-12;1;2,5;2,549509757;-12;1;1,5;1,58113883;-4;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;1;1;1,666666667;1,732050808;-1,25;0,333333333;0,333333333;0,577350269;0,75;1;1,666666667;1,732050808;-1,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;2;1;2,333333333;2,516611478;-3,75;1;1,333333333;1,414213562;-0,5;1;2,333333333;2,516611478;-3,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;3;1;2,333333333;2,380476143;-3,25;0;0;0;1;1;2,333333333;2,380476143;-3,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;4;1;2,333333333;2,380476143;-3,25;0,333333333;0,333333333;0,577350269;0,75;1;2,333333333;2,380476143;-3,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;5;0,666666667;1,666666667;2,081665999;-2,25;0,333333333;0,333333333;0,577350269;0,75;1;2;2,160246899;-2,5;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;6;1;1,666666667;1,914854216;-1,75;0,666666667;1,333333333;1,825741858;-1,5;1;1,666666667;1,914854216;-1,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;7;1;2,333333333;2,380476143;-3,25;1;1;1;0,25;1;2,333333333;2,380476143;-3,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;8;1;3;3;-5,75;1;2,333333333;2,380476143;-3,25;1;3;3;-5,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;ONEVSALL_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;1;1;2,333333333;2,516611478;-3,75;1;1,666666667;1,732050808;-1,25;1;2,333333333;2,516611478;-3,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;2;0,333333333;0,666666667;1,154700538;0;0,666666667;1,333333333;1,825741858;-1,5;0,333333333;0,666666667;1,154700538;0;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;3;1;2,333333333;2,380476143;-3,25;1;2;2;-2;1;2,333333333;2,380476143;-3,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;4;1;2;2,160246899;-2,5;1;2;2,160246899;-2,5;1;2;2,160246899;-2,5;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;5;1;2,333333333;2,380476143;-3,25;1;1,666666667;1,732050808;-1,25;1;2,666666667;2,708012802;-4,5;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;6;1;2,666666667;2,828427125;-5;1;1,666666667;1,914854216;-1,75;1;2,666666667;2,828427125;-5;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;7;1;3;3;-5,75;1;2,666666667;2,708012802;-4,5;1;3;3;-5,75;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;8;1;1,666666667;1,914854216;-1,75;1;2,333333333;2,645751311;-4,25;1;2,333333333;2,645751311;-4,25;;;;;;
http://soa4all,isoco,net/luf/users/movies659;29;SOFTMARGIN_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;0;1;1,5;1,732050808;-0,2;1;1,75;1,936491673;-0,5;1;1,5;1,732050808;-0,2;1,091666667;1,306175798;1,341666667;1,606481311;1,083333333;1,338182078
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;1;0,5;0,5;0,707106781;0,8;1;1,5;1,58113883;0;0,5;0,5;0,707106781;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;2;0,5;0,5;0,707106781;0,8;0,75;1,25;1,5;0,1;0,5;0,5;0,707106781;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;3;1;1,25;1,322875656;0,3;0,75;1,5;1,870828693;-0,4;1;1,25;1,322875656;0,3;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;4;0,75;1,5;1,870828693;-0,4;1;1,5;1,58113883;0;0,75;1,5;1,870828693;-0,4;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;5;0,5;0,75;1,118033989;0,5;0,5;0,75;1,118033989;0,5;0,5;0,75;1,118033989;0,5;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;6;0,75;1,25;1,5;0,1;0,5;1;1,58113883;0;0,75;1,25;1,5;0,1;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;7;0,75;0,75;0,866025404;0,7;0,75;1,25;1,658312395;-0,1;0,75;0,75;0,866025404;0,7;;;;;;
http://soa4all,isoco,net/luf/users/movies452;39;SIMPLE_ONLINE;1;4789;8;1;1,25;1,322875656;0,3;1;1,25;1,322875656;0,3;1;1,5;1,732050808;-0,2;;;;;;
