User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman
http://soa4all.isoco.net/luf/users/movies805;20;SIMPLE_ONLINE;1,0;675;4;1,0;1,5;1,5811388300841898;-4,0;1,0;1,5;1,5811388300841898;-4,0;1,0;1,5;1,5811388300841898;-4,0
http://soa4all.isoco.net/luf/users/movies805;20;SIMPLE_ONLINE;1,0;675;5;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0
http://soa4all.isoco.net/luf/users/movies805;20;SIMPLE_ONLINE;1,0;675;6;1,0;2,0;2,23606797749979;-9,0;1,0;2,0;2,23606797749979;-9,0;1,0;2,0;2,23606797749979;-9,0
http://soa4all.isoco.net/luf/users/movies805;20;SIMPLE_ONLINE;1,0;675;7;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0
http://soa4all.isoco.net/luf/users/movies805;20;SIMPLE_ONLINE;1,0;675;8;0,5;1,5;2,1213203435596424;-8,0;0,5;0,5;0,7071067811865476;0,0;0,5;1,5;2,1213203435596424;-8,0
http://soa4all.isoco.net/luf/users/movies805;20;SIMPLE_ONLINE;1,0;675;9;0,5;2,0;2,8284271247461903;-15,0;0,5;2,0;2,8284271247461903;-15,0;0,5;2,0;2,8284271247461903;-15,0
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;0;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;1;1,0;2,0;2,23606797749979;-9,0;1,0;1,5;1,5811388300841898;-4,0;0,5;0,5;0,7071067811865476;0,0
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;2;1,0;1,5;1,5811388300841898;-4,0;1,0;1,5;1,5811388300841898;-4,0;1,0;1,5;1,5811388300841898;-4,0
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;3;1,0;2,5;2,5495097567963922;-12,0;1,0;2,5;2,5495097567963922;-12,0;1,0;3,0;3,1622776601683795;-19,0
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;4;1,0;2,5;2,5495097567963922;-12,0;1,0;1,5;1,5811388300841898;-4,0;0,5;2,0;2,8284271247461903;-15,0
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;5;0,0;0,0;0,0;NaN;0,0;0,0;0,0;NaN;1,0;1,0;1,0;-Infinity
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;6;1,0;1,0;1,0;-Infinity;1,0;1,0;1,0;-Infinity;1,0;1,0;1,0;-Infinity
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;7;1,0;1,0;1,0;-Infinity;1,0;1,0;1,0;-Infinity;1,0;2,0;2,0;-Infinity
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;8;1,0;1,0;1,0;-Infinity;0,0;0,0;0,0;NaN;0,0;0,0;0,0;NaN
http://soa4all.isoco.net/luf/users/movies293;15;SIMPLE_ONLINE;1,0;675;9;1,0;1,0;1,0;-Infinity;1,0;1,0;1,0;-Infinity;1,0;1,0;1,0;-Infinity
