User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman
http://soa4all,isoco,net/luf/users/movies536;28;SOFTMARGIN_BATCH;1,0;-1;3;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18
http://soa4all,isoco,net/luf/users/movies536;28;SOFTMARGIN_BATCH;1,0;-1;4;1,0;2,1474836423333333E9;2,1474836423333333E9;-3,4587644955669299E18;1,0;2,1474836423333333E9;2,1474836423333333E9;-3,4587644955669299E18;1,0;2,1474836423333333E9;2,1474836423333333E9;-3,4587644955669299E18
http://soa4all,isoco,net/luf/users/movies536;28;SOFTMARGIN_BATCH;1,0;-1;5;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18
http://soa4all,isoco,net/luf/users/movies536;28;SOFTMARGIN_BATCH;1,0;-1;6;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18;1,0;2,1474836426666667E9;2,1474836426666665E9;-3,4587644966406717E18
http://soa4all,isoco,net/luf/users/movies536;28;SOFTMARGIN_BATCH;1,0;-1;7;1,0;2,1474836433333333E9;2,1474836433333333E9;-3,4587644987881554E18;1,0;2,1474836433333333E9;2,1474836433333333E9;-3,4587644987881554E18;1,0;2,1474836433333333E9;2,1474836433333333E9;-3,4587644987881554E18
http://soa4all,isoco,net/luf/users/movies536;28;SOFTMARGIN_BATCH;1,0;-1;8;1,0;2,1474836425E9;2,1474836425E9;-9,2233719896101356E18;1,0;2,1474836425E9;2,1474836425E9;-9,2233719896101356E18;1,0;2,1474836425E9;2,1474836425E9;-9,2233719896101356E18
http://soa4all,isoco,net/luf/users/movies536;28;SOFTMARGIN_BATCH;1,0;-1;9;1,0;2,147483642E9;2,147483642E9;-9,2233719853151683E18;1,0;2,147483642E9;2,147483642E9;-9,2233719853151683E18;1,0;2,147483642E9;2,147483642E9;-9,2233719853151683E18
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;0;0,8333333333333334;1,3333333333333333;1,5275252316519468;0,6;0,8333333333333334;1,1666666666666667;1,35400640077266;0,6857142857142857;0,6666666666666667;1,0;1,2909944487358056;0,7142857142857143
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;1;0,5;0,8333333333333334;1,224744871391589;0,7428571428571429;0,5;0,8333333333333334;1,224744871391589;0,7428571428571429;0,8333333333333334;1,3333333333333333;1,632993161855452;0,5428571428571429
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;2;1,0;1,8333333333333333;1,8708286933869707;0,4;1,0;2,5;2,614064523559687;-0,17142857142857149;0,8333333333333334;1,3333333333333333;1,5275252316519468;0,6
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;3;1,0;1,5;1,6832508230603465;0,5142857142857142;0,8333333333333334;2,0;2,3804761428476167;0,02857142857142858;0,8333333333333334;1,5;1,7795130420052185;0,4571428571428572
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;4;1,0;2,0;2,0976176963403033;-0,10000000000000009;1,0;2,0;2,0976176963403033;-0,10000000000000009;0,8;1,2;1,4142135623730951;0,5
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;5;1,0;2,0;2,1908902300206643;-0,19999999999999996;1,0;2,0;2,1908902300206643;-0,19999999999999996;1,0;1,8;1,9493588689617927;0,050000000000000044
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;6;0,8;1,4;1,7320508075688772;0,25;1,0;1,4;1,61245154965971;0,35;0,6;1,0;1,4832396974191326;0,44999999999999996
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;7;0,4;0,4;0,6324555320336759;0,9;0,4;0,4;0,6324555320336759;0,9;1,0;1,2;1,2649110640673518;0,6
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;8;0,8;1,4;1,7320508075688772;0,25;0,8;1,4;1,7320508075688772;0,25;0,8;1,4;1,7320508075688772;0,25
http://soa4all,isoco,net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;-1;9;0,8;1,4;1,7320508075688772;0,25;1,0;2,2;2,32379000772445;-0,3500000000000001;0,8;1,4;1,7320508075688772;0,25
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;0;1,0;2,147483644E9;2,147483644E9;-7,9057474307100326E17;0,8333333333333334;1,5;1,6832508230603465;0,5142857142857142;1,0;2,0;2,160246899469287;0,19999999999999996
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;1;1,0;2,1474836441666667E9;2,1474836441666665E9;-7,9057474319371661E17;0,8333333333333334;1,3333333333333333;1,632993161855452;0,5428571428571429;0,8333333333333334;1,6666666666666667;2,0;0,3142857142857143
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;2;1,0;2,1474836431666667E9;2,1474836431666665E9;-7,9057474245743642E17;0,8333333333333334;2,1666666666666665;2,41522945769824;0,0;1,0;2,8333333333333335;2,857738033247041;-0,3999999999999999
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;3;1,0;2,1474836441666667E9;2,1474836441666665E9;-7,9057474319371661E17;0,8333333333333334;1,8333333333333333;2,1984843263788196;0,17142857142857137;0,8333333333333334;1,8333333333333333;2,1213203435596424;0,22857142857142854
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;4;1,0;2,1474836434E9;2,1474836433999999E9;-1,15292149966763456E18;0,6;1,0;1,4832396974191326;0,44999999999999996;0,8;2,2;2,6457513110645907;-0,75
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;5;1,0;2,1474836438E9;2,1474836438E9;-1,15292150009713126E18;0,8;1,8;2,1447610589527217;-0,1499999999999999;0,6;2,0;2,6076809620810595;-0,7
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;6;1,0;2,147483644E9;2,147483644E9;-1,15292150031187968E18;0,8;1,6;2,0976176963403033;-0,10000000000000009;0,6;1,6;2,1908902300206643;-0,19999999999999996
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;7;1,0;2,147483645E9;2,147483645E9;-1,1529215013856215E18;0,4;0,4;0,6324555320336759;0,9;0,6;0,8;1,0954451150103321;0,7
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;8;1,0;2,147483644E9;2,147483644E9;-1,15292150031187968E18;0,4;0,6;1,0;0,75;0,6;1,2;1,8973665961010275;0,09999999999999998
http://soa4all,isoco,net/luf/users/movies363;54;ONEVSALL_BATCH;1,0;-1;9;1,0;2,1474836446E9;2,1474836446E9;-1,1529215009561248E18;0,8;2,0;2,280350850198276;-0,30000000000000004;0,8;1,4;1,7320508075688772;0,25
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;0;1,0;2,147483644E9;2,147483644E9;-7,9057474307100326E17;1,0;2,0;2,160246899469287;0,19999999999999996;1,0;2,6666666666666665;2,70801280154532;-0,2571428571428571
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;1;1,0;2,1474836441666667E9;2,1474836441666665E9;-7,9057474319371661E17;1,0;1,8333333333333333;2,041241452319315;0,2857142857142857;1,0;2,1666666666666665;2,345207879911715;0,05714285714285716
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;2;1,0;2,1474836431666667E9;2,1474836431666665E9;-7,9057474245743642E17;1,0;2,8333333333333335;2,857738033247041;-0,3999999999999999;1,0;2,8333333333333335;2,857738033247041;-0,3999999999999999
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;3;1,0;2,1474836441666667E9;2,1474836441666665E9;-7,9057474319371661E17;0,6666666666666667;1,8333333333333333;2,345207879911715;0,05714285714285716;0,6666666666666667;1,8333333333333333;2,345207879911715;0,05714285714285716
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;4;1,0;2,1474836434E9;2,1474836433999999E9;-1,15292149966763456E18;0,8;1,4;1,9493588689617927;0,050000000000000044;1,0;2,6;2,792848008753788;-0,95
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;5;1,0;2,1474836438E9;2,1474836438E9;-1,15292150009713126E18;1,0;2,1474836438E9;2,1474836438E9;-1,15292150009713126E18;0,4;1,4;2,23606797749979;-0,25
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;6;1,0;2,147483644E9;2,147483644E9;-1,15292150031187968E18;0,8;1,6;2,0976176963403033;-0,10000000000000009;0,8;2,0;2,3664319132398464;-0,3999999999999999
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;7;1,0;2,147483645E9;2,147483645E9;-1,1529215013856215E18;0,8;1,8;2,1447610589527217;-0,1499999999999999;0,8;1,4;1,7320508075688772;0,25
http://soa4all,isoco,net/luf/users/movies363;54;SOFTMARGIN_BATCH;1,0;-1;8;1,0;2,147483644E9;2,147483644E9;-1,15292150031187968E18;1,0;2,147483644E9;2,147483644E9;-1,15292150031187968E18;0,8;2,0;2,449489742783178;-0,5
